"4G_RRC_SETUP_FAILURES_OVERALL","4G_4G2G_OUT_HO_FAILURES_SRVCC","4G_4G2G_OUT_HO_SUCC_RATE_SRVCC","4G_4G2G_OUT_HO_SUCC_SRVCC","4G_4G3G_OUT_HO_FAILURES_SRVCC","4G_4G3G_OUT_HO_SUCC_RATE_SRVCC","4G_4G3G_OUT_HO_SUCC_SRVCC","4G_4G4G_OUT_HO_FAILURES_OVERALL","4G_4G4G_OUT_HO_FAILURES_VOICE","4G_4G4G_OUT_HO_SUCC_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_VOICE","LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1","LTE_Traffic_Volume_DL_GBytes_LTE_1","LTE_Traffic_Volume_UL_GBytes_LTE_1","4G_TRAFFIC_VOLUME_DL_OVERALL","4G_TRAFFIC_VOLUME_OVERALL","4G_TRAFFIC_VOLUME_UL_OVERALL","4G_HO_SRVCC_SUCCESSES","4G_BPCR_OVERALL_RRC_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_ATT_MV_LN","4G_OUT_HO_SRVCC_FAILURES_OVERALL","4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL","4G_BPCR_DATA","4G_TRAFFIC_VOLUME_DL_DATA_NOK","4G_TRAFFIC_VOLUME_UL_DATA_NOK","4G_TRAFFIC_VOLUME_VOICE_NOK","4G_DL_MAX_THROUGHPUT_NOK","4G_HO_ATTEMPTS","4G_HO_ATTEMPTS_NOK","4G_HO_FAILURES","4G_HO_SRVCC_ATTEMPTS","4G_HO_SRVCC_ATTEMPTS_NOK","4G_RRC_SETUP_ATTEMPTS_OVERALL","4G_RRC_SETUP_SUCCESSES_OVERALL","4G_ERAB_SETUP_ATTEMPTS_DATA","4G_ERAB_SETUP_ATTEMPTS_VOICE","4G_ERAB_SETUP_SUCCESSES_DATA","4G_ERAB_SETUP_SUCCESSES_VOICE","4G_BPCR_OVERALL_NOK","4G_ERAB_SETUP_ATTEMPTS_OVERALL","4G_ERAB_SETUP_FAILURES_DATA","4G_ERAB_SETUP_FAILURES_OVERALL","4G_ERAB_SETUP_FAILURES_VOICE","4G_ERAB_SETUP_SUCCESS_RATE_DATA","4G_ERAB_SETUP_SUCCESS_RATE_OVERALL","4G_ERAB_SETUP_SUCCESS_RATE_VOICE","4G_ERAB_SETUP_SUCCESSES_OVERALL","4G_IMS_SIG_ATTEMPTS","4G_IMS_SIG_FAILURES","4G_IMS_SIG_SUCCESS_RATE","4G_IMS_SIG_SUCCESSES","4G_MIMO_SPATIAL_MUX_SHARE","4G_RRC_SETUP_SUCCESS_RATE_OVERALL","4G_S1_SETUP_ATTEMPTS_OVERALL","4G_S1_SETUP_FAILURES_OVERALL","4G_S1_SETUP_SUCC_RATE_OVERALL","4G_S1_SETUP_SUCCESSES_OVERALL","OUTPUT"
"0","0","0","0","0","0","0","0","0","117","100,000","100,000","4,354","19,581","0.0706 ","2","1.89","0","0","1622","2434","2434","0","0","0.000","1.82","0.07","2.19 ","98.5","117","117","0","0","0","1622","1622","1372","11","1372","11","0.000","2434","0","0","0","100,000","100,000","100,000","2434","1051","0","100,000","1051","37,910","100,000","1622","0","100,000","1622","0"
"0","0","0","0","0","0","0","0","0","86","100,000","100,000","2,549","11,236","0.0572 ","1","1.1","0","0","1607","1855","1855","0","0","0.000","1.05","0.06","0.69 ","67","86","86","0","0","0","1607","1607","1045","4","1045","4","0.000","1855","0","0","0","100,000","100,000","100,000","1855","806","0","100,000","806","40,800","100,000","1607","0","100,000","1607","0"
"2","0","0","0","0","0","0","0","0","236","100,000","100,000","2,464","10,658","0.0513 ","1","1.04","0","0","1585","2249","2249","0","0","0.130","0.99","0.05","0.08 ","92.3","236","236","0","0","0","1587","1585","1517","10","1517","10","0.130","2249","0","0","0","100,000","100,000","100,000","2249","722","0","100,000","722","39,500","99,870","1585","0","100,000","1585","0"
"1","0","0","0","0","0","0","0","0","47","100,000","100,000","5,614","25,255","0.1202 ","2","2.47","0","0","1580","2428","2428","0","0","0.060","2.35","0.12","0.01 ","77.5","47","47","0","0","0","1581","1580","1354","9","1354","9","0.060","2428","0","0","0","100,000","100,000","100,000","2428","1065","0","100,000","1065","49,390","99,940","1580","0","100,000","1580","0"
"0","0","0","0","0","0","0","0","0","61","100,000","100,000","3,387","15,244","0.2426 ","1","1.66","0","0","1531","2257","2257","0","0","0.000","1.42","0.24","0.60 ","60","61","61","0","0","0","1531","1531","1249","1","1249","1","0.000","2257","0","0","0","100,000","100,000","100,000","2257","1007","0","100,000","1007","49,170","100,000","1531","0","100,000","1531","0"
"0","0","0","0","0","0","0","0","0","132","100,000","100,000","1,148","0.4902 ","0.0462 ","0","0.5","0","0","1511","2198","2198","0","0","0.000","0.46","0.05","0.83 ","32.9","132","132","0","0","0","1511","1511","1234","5","1234","5","0.000","2198","0","0","0","100,000","100,000","100,000","2198","959","0","100,000","959","21,700","100,000","1511","0","100,000","1511","0"
"0","0","0","0","0","0","0","0","0","15","100,000","100,000","2,787","12,541","0.0905 ","1","1.26","0","0","1506","2232","2232","0","0","0.000","1.17","0.09","1.18 ","118.4","15","15","0","0","0","1506","1506","1242","4","1242","4","0.000","2232","0","0","0","100,000","100,000","100,000","2232","986","0","100,000","986","32,750","100,000","1506","0","100,000","1506","0"
"0","0","0","0","0","0","0","0","0","27","100,000","100,000","0.399 ","0.1189 ","0.0107 ","0","0.12","0","0","1496","2334","2334","0","0","0.000","0.11","0.01","0.23 ","42.7","27","27","0","0","0","1496","1496","1329","1","1329","1","0.000","2334","0","0","0","100,000","100,000","100,000","2334","1004","0","100,000","1004","21,210","100,000","1496","0","100,000","1496","0"
"1","0","0","0","0","0","0","0","0","46","100,000","100,000","2,689","11,162","0.0671 ","1","1.11","0","0","1475","2126","2126","0","0","0.070","1.04","0.07","0.06 ","74.9","46","46","0","0","0","1476","1475","1238","6","1238","6","0.070","2126","0","0","0","100,000","100,000","100,000","2126","882","0","100,000","882","32,640","99,930","1475","0","100,000","1475","0"
"4","0","0","0","0","0","0","0","0","89","100,000","100,000","6,661","29,979","16,656","3","4.46","2","0","1470","2252","2252","0","0","0.270","2.79","1.67","1.15 ","81.8","89","89","0","0","0","1474","1470","1308","4","1308","4","0.270","2252","0","0","0","100,000","100,000","100,000","2252","940","0","100,000","940","27,390","99,730","1470","0","100,000","1470","0"
"0","0","0","0","0","0","0","0","0","55","100,000","100,000","3,615","15,122","0.0408 ","1","1.45","0","0","1426","2231","2231","0","0","0.000","1.41","0.04","0.31 ","185.3","55","55","0","0","0","1426","1426","1270","1","1270","1","0.000","2231","0","0","0","100,000","100,000","100,000","2231","960","0","100,000","960","34,070","100,000","1426","0","100,000","1426","0"
"0","0","0","0","0","100,000","2","0","0","145","100,000","100,000","6,701","30,149","0.1642 ","3","2.97","0","2","1422","2140","2140","0","100,000","0.000","2.81","0.16","1.08 ","80.4","145","145","0","2","2","1422","1422","1108","5","1108","5","0.000","2140","0","0","0","100,000","100,000","100,000","2140","1027","0","100,000","1027","37,010","100,000","1422","0","100,000","1422","0"
"0","0","0","0","0","0","0","0","0","48","100,000","100,000","14,669","65,552","0.1261 ","6","6.23","0","0","1412","2280","2280","0","0","0.000","6.1","0.13","0.02 ","88","48","48","0","0","0","1412","1412","1233","5","1233","5","0.000","2280","0","0","0","100,000","100,000","100,000","2280","1042","0","100,000","1042","25,660","100,000","1412","0","100,000","1412","0"
"0","0","0","0","0","0","0","0","0","55","100,000","100,000","8,727","39,269","0.1746 ","4","3.83","0","0","1397","2014","2014","0","0","0.000","3.66","0.17","0.43 ","45.1","55","55","0","0","0","1397","1397","1080","3","1080","3","0.000","2014","0","0","0","100,000","100,000","100,000","2014","931","0","100,000","931","36,140","100,000","1397","0","100,000","1397","0"
"0","0","0","0","0","0","0","0","0","56","100,000","100,000","2,102","0.9201 ","0.0328 ","1","0.89","0","0","1385","1740","1740","0","0","0.000","0.86","0.03","1.41 ","127.2","56","56","0","0","0","1385","1385","947","3","947","3","0.000","1740","0","0","0","100,000","100,000","100,000","1740","790","0","100,000","790","35,220","100,000","1385","0","100,000","1385","0"
"0","0","0","0","0","0","0","0","0","84","100,000","100,000","7,293","32,816","0.2061 ","3","3.26","0","0","1373","1949","1949","0","0","0.000","3.06","0.21","0.02 ","83.6","84","84","0","0","0","1373","1373","1123","2","1123","2","0.000","1949","0","0","0","100,000","100,000","100,000","1949","824","0","100,000","824","26,040","100,000","1373","0","100,000","1373","0"
"0","0","0","0","0","0","0","0","0","38","100,000","0","1,017","0.3878 ","0.0273 ","0","0.39","0","0","1371","2264","2264","0","0","0.000","0.36","0.03","0.11 ","43.2","38","38","0","0","0","1371","1371","1275","1","1275","1","0.000","2264","0","0","0","100,000","100,000","100,000","2264","988","0","100,000","988","27,910","100,000","1371","0","100,000","1371","0"
"-1","0","0","0","0","0","0","0","0","96","100,000","100,000","6,733","30,295","0.1735 ","3","2.99","0","0","1346","2017","2017","0","0","-0.070","2.82","0.17","0.16 ","148.9","96","96","0","0","0","1345","1346","1222","3","1222","3","-0.070","2017","0","0","0","100,000","100,000","100,000","2017","792","0","100,000","792","36,250","100,070","1346","0","100,000","1346","0"
"0","0","0","0","0","0","0","0","0","32","100,000","100,000","2,054","0.6880 ","0.0145 ","1","0.66","0","0","1314","1825","1825","0","0","0.000","0.64","0.01","0.61 ","77.3","32","32","0","0","0","1314","1314","1210","2","1210","2","0.000","1825","0","0","0","100,000","100,000","100,000","1825","613","0","100,000","613","49,540","100,000","1314","0","100,000","1314","0"
"0","0","0","0","0","0","0","0","0","62","100,000","100,000","2,039","0.6151 ","0.0149 ","1","0.59","0","0","1310","2183","2183","0","0","0.000","0.57","0.01","0.02 ","193.7","62","62","0","0","0","1310","1310","1200","3","1200","3","0.000","2183","0","0","0","100,000","100,000","100,000","2183","980","0","100,000","980","21,450","100,000","1310","0","100,000","1310","0"
"0","0","0","0","0","0","0","0","0","62","100,000","100,000","2,801","12,499","0.0641 ","1","1.23","0","0","1306","2028","2028","0","0","0.000","1.16","0.06","1.32 ","50.5","62","62","0","0","0","1306","1306","1201","0","1201","0","0.000","2028","0","0","0","100,000","100,000","0","2028","827","0","100,000","827","48,120","100,000","1306","0","100,000","1306","0"
"0","0","0","0","0","0","0","0","0","20","100,000","100,000","11,182","49,926","0.0534 ","5","4.7","0","0","1298","1980","1980","0","0","0.000","4.65","0.05","0.00 ","65.1","20","20","0","0","0","1298","1298","1188","1","1188","1","0.000","1980","0","0","0","100,000","100,000","100,000","1980","791","0","100,000","791","49,520","100,000","1298","0","100,000","1298","0"
"0","0","0","0","0","0","0","0","0","65","100,000","100,000","0.903 ","0.2394 ","0.0104 ","0","0.23","0","0","1278","1805","1805","0","0","0.000","0.22","0.01","0.01 ","79.2","65","65","0","0","0","1278","1278","1156","0","1156","0","0.000","1805","0","0","0","100,000","100,000","0","1805","649","0","100,000","649","34,950","100,000","1278","0","100,000","1278","0"
"0","0","0","0","0","0","0","0","0","49","100,000","100,000","1,292","0.4183 ","0.0194 ","0","0.41","0","0","1247","2015","2015","0","0","0.000","0.39","0.02","0.09 ","144.9","49","49","0","0","0","1247","1247","1078","5","1078","5","0.000","2015","0","0","0","100,000","100,000","100,000","2015","932","0","100,000","932","38,760","100,000","1247","0","100,000","1247","0"
"0","0","0","0","0","0","0","0","0","43","100,000","100,000","3,046","12,767","0.0430 ","1","1.23","0","0","1247","1942","1942","0","0","0.000","1.19","0.04","0.68 ","101.3","43","43","0","0","0","1247","1247","1091","2","1091","2","0.000","1942","0","0","0","100,000","100,000","100,000","1942","849","0","100,000","849","22,520","100,000","1247","0","100,000","1247","0"
"0","0","0","0","0","0","0","0","0","38","100,000","100,000","3,034","13,314","0.0901 ","1","1.33","0","0","1246","2024","2024","0","0","0.000","1.24","0.09","0.32 ","120","38","38","0","0","0","1246","1246","1031","1","1031","1","0.000","2024","0","0","0","100,000","100,000","100,000","2024","992","0","100,000","992","53,270","100,000","1246","0","100,000","1246","0"
"1","0","0","0","0","100,000","1","0","0","43","100,000","100,000","1,169","0.3606 ","0.0253 ","0","0.36","0","1","1241","1885","1885","0","100,000","0.080","0.34","0.03","0.16 ","51","43","43","0","1","1","1242","1241","986","3","986","3","0.080","1885","0","0","0","100,000","100,000","100,000","1885","896","0","100,000","896","43,100","99,920","1241","0","100,000","1241","0"
"0","0","0","0","0","0","0","0","0","31","100,000","0","1,724","0.7189 ","0.0331 ","1","0.7","0","0","1232","1959","1959","0","0","0.000","0.67","0.03","0.00 ","83.6","31","31","0","0","0","1232","1232","1096","0","1096","0","0.000","1959","0","0","0","100,000","100,000","0","1959","863","0","100,000","863","44,640","100,000","1232","0","100,000","1232","0"
"0","0","0","0","0","0","0","0","0","15","100,000","0","0.335 ","0.1481 ","0.0411 ","0","0.18","0","0","1221","2026","2026","0","0","0.000","0.14","0.04","0.92 ","55.6","15","15","0","0","0","1221","1221","1052","2","1052","2","0.000","2026","0","0","0","100,000","100,000","100,000","2026","972","0","100,000","972","21,990","100,000","1221","0","100,000","1221","0"
"0","0","0","0","0","0","0","0","0","54","100,000","100,000","3,904","17,571","0.2212 ","2","1.86","0","0","1206","2019","2019","0","0","0.000","1.64","0.22","2.64 ","93.8","54","54","0","0","0","1206","1206","1129","7","1129","7","0.000","2019","0","0","0","100,000","100,000","100,000","2019","883","0","100,000","883","48,310","100,000","1206","0","100,000","1206","0"
"0","0","0","0","0","0","0","0","0","120","100,000","100,000","1,450","0.5797 ","0.0238 ","1","0.56","0","0","1196","1868","1868","0","0","0.000","0.54","0.02","0.86 ","90.1","120","120","0","0","0","1196","1196","1032","3","1032","3","0.000","1868","0","0","0","100,000","100,000","100,000","1868","833","0","100,000","833","31,690","100,000","1196","0","100,000","1196","0"
"0","0","0","0","0","0","0","0","0","49","100,000","100,000","0.826 ","0.2437 ","0.0129 ","0","0.24","0","0","1195","1841","1841","0","0","0.000","0.23","0.01","0.44 ","50.5","49","49","0","0","0","1195","1195","1025","2","1025","2","0.000","1841","0","0","0","100,000","100,000","100,000","1841","814","0","100,000","814","22,360","100,000","1195","0","100,000","1195","0"
"0","0","0","0","0","0","0","0","0","41","100,000","100,000","2,294","0.7883 ","0.0237 ","1","0.76","0","0","1195","1865","1865","0","0","0.000","0.73","0.02","0.01 ","65.5","41","41","0","0","0","1195","1195","1079","0","1079","0","0.000","1865","0","0","0","100,000","100,000","0","1865","786","0","100,000","786","20,800","100,000","1195","0","100,000","1195","0"
"0","0","0","0","0","0","0","0","0","88","100,000","100,000","5,903","26,344","0.0596 ","2","2.51","0","0","1194","1860","1860","0","0","0.000","2.45","0.06","0.07 ","73.6","88","88","0","0","0","1194","1194","1011","4","1011","4","0.000","1860","0","0","0","100,000","100,000","100,000","1860","845","0","100,000","845","49,210","100,000","1194","0","100,000","1194","0"
"4","0","0","0","0","0","0","0","0","65","100,000","100,000","1,548","0.6798 ","0.0857 ","1","0.72","0","0","1192","1611","1611","0","0","0.330","0.63","0.09","0.03 ","45.1","65","65","0","0","0","1196","1192","975","1","975","1","0.330","1611","0","0","0","100,000","100,000","100,000","1611","635","0","100,000","635","42,710","99,670","1192","0","100,000","1192","0"
"0","0","0","0","0","0","0","0","0","166","100,000","100,000","2,958","11,950","0.0624 ","1","1.18","0","0","1147","1783","1783","0","0","0.000","1.11","0.06","0.06 ","63.4","166","166","0","0","0","1147","1147","1051","4","1051","4","0.000","1783","0","0","0","100,000","100,000","100,000","1783","728","0","100,000","728","40,350","100,000","1147","0","100,000","1147","0"
"0","0","0","0","0","0","0","0","0","79","100,000","0","2,271","10,141","0.0376 ","1","0.98","0","0","1145","1836","1836","0","0","0.000","0.94","0.04","0.01 ","40.5","79","79","0","0","0","1145","1145","1075","0","1075","0","0.000","1836","0","0","0","100,000","100,000","0","1836","761","0","100,000","761","24,170","100,000","1145","0","100,000","1145","0"
"0","0","0","0","0","0","0","0","0","105","100,000","100,000","5,729","25,779","0.1530 ","2","2.55","0","0","1088","1891","1891","0","0","0.000","2.4","0.15","1.08 ","78.1","105","105","0","0","0","1088","1088","1008","3","1008","3","0.000","1891","0","0","0","100,000","100,000","100,000","1891","880","0","100,000","880","37,370","100,000","1088","0","100,000","1088","0"
"1","0","0","0","0","0","0","0","0","14","100,000","100,000","0.953 ","0.2032 ","0.0080 ","0","0.2","0","0","1082","1678","1678","0","0","0.090","0.19","0.01","0.00 ","44.7","14","14","0","0","0","1083","1082","952","0","952","0","0.090","1678","0","0","0","100,000","100,000","0","1678","726","0","100,000","726","28,570","99,910","1082","0","100,000","1082","0"
"0","0","0","0","0","0","0","0","0","108","100,000","100,000","5,528","24,859","0.0577 ","2","2.37","0","0","1059","1641","1641","0","0","0.000","2.32","0.06","0.62 ","73.2","108","108","0","0","0","1059","1059","978","3","978","3","0.000","1641","0","0","0","100,000","100,000","100,000","1641","660","0","100,000","660","46,500","100,000","1059","0","100,000","1059","0"
"0","0","0","0","0","0","0","0","0","137","100,000","100,000","2,515","10,498","0.0317 ","1","1.01","0","0","1057","1735","1735","0","0","0.000","0.98","0.03","0.15 ","57.4","137","137","0","0","0","1057","1057","966","1","966","1","0.000","1735","0","0","0","100,000","100,000","100,000","1735","768","0","100,000","768","46,920","100,000","1057","0","100,000","1057","0"
"0","0","0","0","0","0","0","0","0","118","100,000","100,000","3,285","14,764","0.0935 ","1","1.47","0","0","1038","1647","1647","0","0","0.000","1.38","0.09","0.11 ","59.8","118","118","0","0","0","1038","1038","978","5","978","5","0.000","1647","0","0","0","100,000","100,000","100,000","1647","664","0","100,000","664","48,420","100,000","1038","0","100,000","1038","0"
"0","0","0","0","0","0","0","0","0","228","100,000","100,000","6,284","28,276","0.1417 ","3","2.78","0","0","1038","1589","1589","0","0","0.000","2.63","0.14","1.33 ","71.2","228","228","0","0","0","1038","1038","939","1","939","1","0.000","1589","0","0","0","100,000","100,000","100,000","1589","649","0","100,000","649","29,290","100,000","1038","0","100,000","1038","0"
"-1","0","0","0","0","0","0","0","0","65","100,000","100,000","1,357","0.6098 ","0.0655 ","1","0.63","0","0","1023","1494","1494","0","0","-0.100","0.57","0.07","1.49 ","40.5","65","65","0","0","0","1022","1023","905","3","905","3","-0.100","1494","0","0","0","100,000","100,000","100,000","1494","586","0","100,000","586","36,110","100,100","1023","0","100,000","1023","0"
"0","0","0","0","0","0","0","0","0","26","100,000","0","1,835","0.2475 ","0.0042 ","0","0.23","0","0","1011","1358","1358","0","0","0.000","0.23","0","0.00 ","30.2","26","26","0","0","0","1011","1011","900","0","900","0","0.000","1358","0","0","0","100,000","100,000","0","1358","458","0","100,000","458","25,160","100,000","1011","0","100,000","1011","0"
"13","0","0","0","0","0","0","0","0","60","100,000","100,000","0.201 ","0.0465 ","0.0078 ","0","0.05","0","0","1007","1365","1365","0","0","1,270","0.04","0.01","0.05 ","23.5","60","60","0","0","0","1020","1007","822","0","822","0","1,270","1365","0","0","0","100,000","100,000","0","1365","543","0","100,000","543","36,690","98,730","1007","0","100,000","1007","0"
"1","0","0","0","0","0","0","0","0","39","100,000","100,000","3,558","16,005","0.0550 ","1","1.55","0","0","1005","1682","1682","0","0","0.100","1.49","0.05","1.60 ","61.4","39","39","0","0","0","1006","1005","966","8","966","8","0.100","1682","0","0","0","100,000","100,000","100,000","1682","708","0","100,000","708","21,430","99,900","1005","0","100,000","1005","0"
"0","0","0","0","0","100,000","1","0","0","24","100,000","100,000","1,512","0.6177 ","0.0232 ","1","0.6","0","1","1002","1598","1598","0","100,000","0.000","0.58","0.02","0.22 ","41","24","24","0","1","1","1002","1002","885","3","885","3","0.000","1598","0","0","0","100,000","100,000","100,000","1598","710","0","100,000","710","55,980","100,000","1002","0","100,000","1002","0"
"0","0","0","0","0","0","0","0","0","77","100,000","100,000","6,743","29,183","0.0282 ","3","2.75","0","0","996","1594","1594","0","0","0.000","2.72","0.03","1.39 ","54.6","77","77","0","0","0","996","996","819","3","819","3","0.000","1594","0","0","0","100,000","100,000","100,000","1594","772","0","100,000","772","37,180","100,000","996","0","100,000","996","0"
"0","0","0","0","0","0","0","0","0","66","100,000","100,000","1,148","0.5168 ","0.2787 ","0","0.76","0","0","988","1520","1520","0","0","0.000","0.48","0.28","0.05 ","30.5","66","66","0","0","0","988","988","886","2","886","2","0.000","1520","0","0","0","100,000","100,000","100,000","1520","632","0","100,000","632","30,520","100,000","988","0","100,000","988","0"
"0","0","0","0","0","0","0","0","0","46","100,000","100,000","10,758","47,879","0.0665 ","4","4.53","0","0","966","1548","1548","0","0","0.000","4.46","0.07","0.01 ","131.6","46","46","0","0","0","966","966","823","1","823","1","0.000","1548","0","0","0","100,000","100,000","100,000","1548","724","0","100,000","724","46,950","100,000","966","0","100,000","966","0"
"0","0","0","0","0","0","0","0","0","57","100,000","0","2,516","0.7997 ","0.0929 ","1","0.84","0","0","961","1637","1637","0","0","0.000","0.74","0.09","0.01 ","44.8","57","57","0","0","0","961","961","889","0","889","0","0.000","1637","0","0","0","100,000","100,000","0","1637","748","0","100,000","748","29,640","100,000","961","0","100,000","961","0"
"0","0","0","0","0","0","0","0","0","157","100,000","100,000","4,442","19,954","0.0559 ","2","1.91","0","0","926","1247","1247","0","0","0.000","1.86","0.06","0.32 ","54.6","157","157","0","0","0","926","926","820","0","820","0","0.000","1247","0","0","0","100,000","100,000","0","1247","427","0","100,000","427","33,240","100,000","926","0","100,000","926","0"
"0","0","0","0","0","0","0","0","0","32","100,000","100,000","1,255","0.5651 ","0.0164 ","1","0.54","0","0","921","1232","1232","0","0","0.000","0.53","0.02","0.02 ","54.1","32","32","0","0","0","921","921","784","0","784","0","0.000","1232","0","0","0","100,000","100,000","0","1232","448","0","100,000","448","44,730","100,000","921","0","100,000","921","0"
"0","0","0","0","0","0","0","0","0","79","100,000","100,000","0.553 ","0.1917 ","0.0126 ","0","0.19","0","0","917","1444","1444","0","0","0.000","0.18","0.01","1.06 ","51.7","79","79","0","0","0","917","917","749","5","749","5","0.000","1444","0","0","0","100,000","100,000","100,000","1444","690","0","100,000","690","50,050","100,000","917","0","100,000","917","0"
"0","0","0","0","0","0","0","0","0","161","100,000","100,000","6,817","30,492","0.1130 ","3","2.95","0","0","907","1325","1325","0","0","0.000","2.84","0.11","0.03 ","46.9","161","161","0","0","0","907","907","814","3","814","3","0.000","1325","0","0","0","100,000","100,000","100,000","1325","508","0","100,000","508","49,430","100,000","907","0","100,000","907","0"
"0","0","0","0","0","0","0","0","0","75","100,000","0","0.647 ","0.2913 ","0.0215 ","0","0.29","0","0","901","1359","1359","0","0","0.000","0.27","0.02","0.01 ","38.1","75","75","0","0","0","901","901","759","0","759","0","0.000","1359","0","0","0","100,000","100,000","0","1359","600","0","100,000","600","24,360","100,000","901","0","100,000","901","0"
"0","0","0","0","0","0","0","0","0","38","100,000","100,000","2,948","12,053","0.0407 ","1","1.16","0","0","882","1460","1460","0","0","0.000","1.12","0.04","0.01 ","56.8","38","38","0","0","0","882","882","765","1","765","1","0.000","1460","0","0","0","100,000","100,000","100,000","1460","694","0","100,000","694","42,080","100,000","882","0","100,000","882","0"
"0","0","0","0","0","0","0","0","0","23","100,000","100,000","15,014","67,517","0.1543 ","6","6.44","0","0","854","609","609","0","0","0.000","6.29","0.15","0.03 ","82.6","23","23","0","0","0","854","854","335","0","335","0","0.000","609","0","0","0","100,000","100,000","0","609","274","0","100,000","274","50,300","100,000","854","0","100,000","854","0"
"0","0","0","0","0","0","0","0","0","73","100,000","100,000","2,252","0.9891 ","0.0394 ","1","0.96","0","0","849","1273","1273","0","0","0.000","0.92","0.04","0.03 ","61.4","73","73","0","0","0","849","849","741","3","741","3","0.000","1273","0","0","0","100,000","100,000","100,000","1273","529","0","100,000","529","27,590","100,000","849","0","100,000","849","0"
"0","0","0","0","0","0","0","0","0","40","100,000","100,000","0.874 ","0.3105 ","0.0294 ","0","0.32","0","0","838","1394","1394","0","0","0.000","0.29","0.03","0.38 ","94.7","40","40","0","0","0","838","838","741","0","741","0","0.000","1394","0","0","0","100,000","100,000","0","1394","653","0","100,000","653","44,960","100,000","838","0","100,000","838","0"
"0","0","0","0","0","0","0","0","0","61","100,000","100,000","8,676","38,695","0.0855 ","4","3.69","0","0","831","1158","1158","0","0","0.000","3.6","0.09","1.99 ","52.1","61","61","0","0","0","831","831","599","1","599","1","0.000","1158","0","0","0","100,000","100,000","100,000","1158","558","0","100,000","558","20,470","100,000","831","0","100,000","831","0"
"0","0","0","0","0","0","0","0","0","20","100,000","100,000","1,701","0.4456 ","0.0129 ","0","0.43","0","0","801","1350","1350","0","0","0.000","0.41","0.01","0.01 ","33.3","20","20","0","0","0","801","801","720","1","720","1","0.000","1350","0","0","0","100,000","100,000","100,000","1350","629","0","100,000","629","42,900","100,000","801","0","100,000","801","0"
"0","0","0","0","0","0","0","0","0","62","100,000","100,000","3,152","14,183","0.0568 ","1","1.38","0","0","792","1233","1233","0","0","0.000","1.32","0.06","0.23 ","95","62","62","0","0","0","792","792","736","4","736","4","0.000","1233","0","0","0","100,000","100,000","100,000","1233","493","0","100,000","493","24,790","100,000","792","0","100,000","792","0"
"-1","0","0","0","0","0","0","0","0","52","100,000","100,000","3,385","14,194","0.0393 ","1","1.36","0","0","789","1277","1277","0","0","-0.130","1.32","0.04","0.00 ","78.5","52","52","0","0","0","788","789","698","2","698","2","-0.130","1277","0","0","0","100,000","100,000","100,000","1277","577","0","100,000","577","55,290","100,130","789","0","100,000","789","0"
"0","0","0","0","0","0","0","0","0","43","100,000","100,000","0.341 ","0.0830 ","0.0097 ","0","0.09","0","0","779","1256","1256","0","0","0.000","0.08","0.01","0.35 ","54.3","43","43","0","0","0","779","779","644","5","644","5","0.000","1256","0","0","0","100,000","100,000","100,000","1256","607","0","100,000","607","33,610","100,000","779","0","100,000","779","0"
"0","0","0","0","0","0","0","0","0","69","100,000","100,000","3,593","15,899","0.0757 ","1","1.56","0","0","770","1267","1267","0","0","0.000","1.48","0.08","0.12 ","39","69","69","0","0","0","770","770","697","4","697","4","0.000","1267","0","0","0","100,000","100,000","100,000","1267","566","0","100,000","566","51,020","100,000","770","0","100,000","770","0"
"0","0","0","0","0","0","0","0","0","76","100,000","100,000","5,000","21,806","0.0365 ","2","2.07","0","0","770","1230","1230","0","0","0.000","2.03","0.04","0.55 ","58.1","76","76","0","0","0","770","770","656","2","656","2","0.000","1230","0","0","0","100,000","100,000","100,000","1230","572","0","100,000","572","47,690","100,000","770","0","100,000","770","0"
"0","0","0","0","0","0","0","0","0","38","100,000","100,000","2,021","0.9099 ","0.0652 ","1","0.91","0","0","764","1227","1227","0","0","0.000","0.85","0.07","1.08 ","30.6","38","38","0","0","0","764","764","668","0","668","0","0.000","1227","0","0","0","100,000","100,000","0","1227","559","0","100,000","559","54,920","100,000","764","0","100,000","764","0"
"0","0","0","0","0","0","0","0","0","14","100,000","0","2,573","0.7505 ","0.0147 ","1","0.71","0","0","756","1078","1078","0","0","0.000","0.7","0.01","0.00 ","89.3","14","14","0","0","0","756","756","642","0","642","0","0.000","1078","0","0","0","100,000","100,000","0","1078","436","0","100,000","436","55,750","100,000","756","0","100,000","756","0"
"0","0","0","0","0","0","0","0","0","52","100,000","100,000","3,614","16,261","0.1661 ","2","1.68","0","0","746","1051","1051","0","0","0.000","1.51","0.17","0.05 ","59.6","52","52","0","0","0","746","746","711","1","711","1","0.000","1051","0","0","0","100,000","100,000","100,000","1051","339","0","100,000","339","55,890","100,000","746","0","100,000","746","0"
