"4G_RRC_SETUP_FAILURES_OVERALL","4G_4G2G_OUT_HO_FAILURES_SRVCC","4G_4G2G_OUT_HO_SUCC_RATE_SRVCC","4G_4G2G_OUT_HO_SUCC_SRVCC","4G_4G3G_OUT_HO_FAILURES_SRVCC","4G_4G3G_OUT_HO_SUCC_RATE_SRVCC","4G_4G3G_OUT_HO_SUCC_SRVCC","4G_4G4G_OUT_HO_FAILURES_OVERALL","4G_4G4G_OUT_HO_FAILURES_VOICE","4G_4G4G_OUT_HO_SUCC_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_OVERALL","4G_4G4G_OUT_HO_SUCC_RATE_VOICE","LTE_Avg_Cell_Throughput_DL_Mbps_LTE_1","LTE_Traffic_Volume_DL_GBytes_LTE_1","LTE_Traffic_Volume_UL_GBytes_LTE_1","4G_TRAFFIC_VOLUME_DL_OVERALL","4G_TRAFFIC_VOLUME_OVERALL","4G_TRAFFIC_VOLUME_UL_OVERALL","4G_HO_SRVCC_SUCCESSES","4G_BPCR_OVERALL_RRC_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_SUCC_MV_LN","4G_BPCR_OVERALL_eRAB_ATT_MV_LN","4G_OUT_HO_SRVCC_FAILURES_OVERALL","4G_OUT_HO_SUCC_RATE_SRVCC_OVERALL","4G_BPCR_DATA","4G_TRAFFIC_VOLUME_DL_DATA_NOK","4G_TRAFFIC_VOLUME_UL_DATA_NOK","4G_TRAFFIC_VOLUME_VOICE_NOK","4G_DL_MAX_THROUGHPUT_NOK","4G_HO_ATTEMPTS","4G_HO_ATTEMPTS_NOK","4G_HO_FAILURES","4G_HO_SRVCC_ATTEMPTS","4G_HO_SRVCC_ATTEMPTS_NOK","4G_RRC_SETUP_ATTEMPTS_OVERALL","4G_RRC_SETUP_SUCCESSES_OVERALL","4G_ERAB_SETUP_ATTEMPTS_DATA","4G_ERAB_SETUP_ATTEMPTS_VOICE","4G_ERAB_SETUP_SUCCESSES_DATA","4G_ERAB_SETUP_SUCCESSES_VOICE","4G_BPCR_OVERALL_NOK","4G_ERAB_SETUP_ATTEMPTS_OVERALL","4G_ERAB_SETUP_FAILURES_DATA","4G_ERAB_SETUP_FAILURES_OVERALL","4G_ERAB_SETUP_FAILURES_VOICE","4G_ERAB_SETUP_SUCCESS_RATE_DATA","4G_ERAB_SETUP_SUCCESS_RATE_OVERALL","4G_ERAB_SETUP_SUCCESS_RATE_VOICE","4G_ERAB_SETUP_SUCCESSES_OVERALL","4G_IMS_SIG_ATTEMPTS","4G_IMS_SIG_FAILURES","4G_IMS_SIG_SUCCESS_RATE","4G_IMS_SIG_SUCCESSES","4G_MIMO_SPATIAL_MUX_SHARE","4G_RRC_SETUP_SUCCESS_RATE_OVERALL","4G_S1_SETUP_ATTEMPTS_OVERALL","4G_S1_SETUP_FAILURES_OVERALL","4G_S1_SETUP_SUCC_RATE_OVERALL","4G_S1_SETUP_SUCCESSES_OVERALL","OUTPUT"
"0","0","0","0","0","0","0","0","0","69","100","100","28365","127657","0.5553 ","12","12","1","0","3508","5082","5083","0","0","0","12","1","0.69 ","110","69","69","0","0","0","3508","3508","3220","12","3220","12","20","5083","0","1","0","100","99","100","5082","1851","1","99","1850","58740","100","3508","0","100","3508","1"
"0","0","0","0","0","0","0","0","0","419","100","100","28143","126625","0.5584 ","12","12","1","0","11535","15393","15393","0","0","0","12","1","4.44 ","104","419","419","0","0","0","11535","11535","8625","56","8625","56","10","15393","0","0","0","100","100","100","15393","6712","0","100","6712","47680","100","11535","1","100","11534","1"
"4","0","0","0","0","0","0","104","0","84","44","100","24528","110360","0.2032 ","10","10","0","0","4291","6475","6475","0","0","0","10","0","1.71 ","89","84","84","0","0","0","4295","4291","3614","5","3614","5","90","6475","0","0","0","100","100","100","6475","2856","0","100","2856","41110","99","4291","0","99","4291","0"
"2","0","0","0","0","0","0","2","0","315","99","100","23693","106634","0.5975 ","10","11","1","0","2863","4659","4661","0","0","0","10","1","0.42 ","42","317","317","2","0","0","2865","2863","2717","7","2716","7","110","4661","1","2","0","99","99","100","4659","1937","1","99","1936","50610","99","2863","0","100","2863","1"
"0","0","0","0","0","0","0","0","0","170","100","100","20580","92596","0.1911 ","9","9","0","0","5515","8524","8525","0","0","0","9","0","3.07 ","132","170","170","0","0","0","5515","5515","4602","15","4601","15","10","8525","1","1","0","99","99","100","8524","3908","0","100","3908","37860","100","5515","0","100","5515","1"
"0","0","0","0","0","0","0","0","0","93","100","100","17876","80405","0.1767 ","7","8","0","0","3269","5204","5203","0","0","-0","7","0","1.05 ","89","93","93","0","0","0","3269","3269","2913","8","2914","8","-20","5203","-1","-1","0","130","100","100","5204","2282","0","100","2282","59780","100","3269","0","100","3269","0"
"1","0","0","0","0","100","1","0","0","257","100","100","17630","79347","0.3876 ","7","8","0","1","3043","4850","4850","0","100","0","7","0","0.71 ","89","257","257","0","1","1","3044","3043","2697","9","2697","9","30","4850","0","0","0","100","100","100","4850","2144","0","100","2144","47510","99","3043","0","100","3043","0"
"0","0","0","0","0","100","1","0","0","191","100","100","17584","79141","0.2811 ","7","8","0","1","2958","3985","3985","0","100","0","7","0","3.15 ","144","191","191","0","1","1","2958","2958","2170","13","2170","13","30","3985","0","0","0","100","100","100","3985","1802","0","100","1802","52700","100","2958","1","100","2957","1"
"0","0","0","0","0","0","0","0","0","147","100","100","17358","78034","0.2232 ","7","7","0","0","2792","4208","4208","0","0","0","7","0","0.12 ","82","147","147","0","0","0","2792","2792","2289","6","2289","6","0","4208","0","0","0","100","100","100","4208","1913","0","100","1913","31630","100","2792","0","100","2792","0"
"53","0","100","2","0","0","0","3","0","409","99","100","17122","77060","0.4317 ","7","8","0","2","16554","23294","23311","0","100","0","7","0","6.99 ","46","412","412","3","2","2","16607","16554","12736","46","12725","46","390","23311","11","17","0","99","99","100","23294","10529","6","99","10523","50","99","16554","0","100","16554","1"
"0","0","0","0","0","100","1","0","0","57","100","100","17028","61989","0.1878 ","6","6","0","1","644","947","947","0","100","0","6","0","0.06 ","117","57","57","0","1","1","644","644","580","1","580","1","0","947","0","0","0","100","100","100","947","366","0","100","366","68040","100","644","0","100","644","0"
"7","0","0","0","0","100","2","0","0","179","100","100","15906","71588","0.2813 ","7","7","0","2","2270","3540","3540","0","100","0","7","0","1.97 ","76","179","179","0","2","2","2277","2270","1928","11","1928","11","310","3540","0","0","0","100","100","100","3540","1601","0","100","1601","21630","99","2270","0","100","2270","0"
"0","0","0","0","0","0","0","0","0","23","100","100","15014","67517","0.1543 ","6","6","0","0","854","609","609","0","0","0","6","0","0.03 ","83","23","23","0","0","0","854","854","335","0","335","0","0","609","0","0","0","100","100","0","609","274","0","100","274","50300","100","854","0","100","854","0"
"-1","0","0","0","0","0","0","1","0","237","99","100","14887","66999","0.3365 ","6","7","0","0","7658","10960","10962","0","0","0","6","0","2.45 ","75","238","238","1","0","0","7657","7658","6352","11","6351","11","10","10962","1","2","0","99","99","100","10960","4599","1","99","4598","35690","100","7658","0","100","7658","1"
"1","0","0","0","0","0","0","0","0","112","100","100","14732","66302","0.5453 ","6","7","1","0","5408","8504","8504","0","0","0","6","1","1.46 ","111","112","112","0","0","0","5409","5408","4702","14","4702","14","20","8504","0","0","0","100","100","100","8504","3788","0","100","3788","64060","99","5408","0","99","5408","0"
"0","0","0","0","0","0","0","0","0","48","100","100","14669","65552","0.1261 ","6","6","0","0","1412","2280","2280","0","0","0","6","0","0.02 ","88","48","48","0","0","0","1412","1412","1233","5","1233","5","0","2280","0","0","0","100","100","100","2280","1042","0","100","1042","25660","100","1412","0","100","1412","0"
"0","0","0","0","0","100","1","2","0","106","98","100","14304","64376","0.4442 ","6","6","0","1","1736","2561","2561","0","100","0","6","0","0.31 ","66","108","108","2","1","1","1736","1736","1465","3","1465","3","0","2561","0","0","0","100","100","100","2561","1093","0","100","1093","43340","100","1736","0","100","1736","1"
"0","0","0","0","0","0","0","0","0","112","100","100","13761","61934","0.1527 ","6","6","0","0","5211","7613","7615","0","0","0","6","0","0.36 ","87","112","112","0","0","0","5211","5211","4460","10","4459","10","30","7615","1","2","0","99","99","100","7613","3145","1","99","3144","34890","100","5211","0","100","5211","1"
"0","0","0","0","0","0","0","0","0","114","100","100","13731","61779","0.1137 ","6","6","0","0","3449","4978","4978","0","0","0","6","0","0.49 ","110","114","114","0","0","0","3449","3449","3119","9","3119","9","0","4978","0","0","0","100","100","100","4978","1850","0","100","1850","64150","100","3449","0","100","3449","0"
"0","0","0","0","0","0","0","4","0","250","98","100","13711","61709","0.3608 ","6","6","0","0","7509","11435","11435","0","0","0","6","0","2.28 ","113","254","254","4","0","0","7509","7509","6445","33","6445","33","0","11435","0","0","0","100","100","100","11435","4957","0","100","4957","41580","100","7509","0","100","7509","1"
"0","0","0","0","0","100","1","9","0","177","95","100","13332","62","0.3953 ","6","6","0","1","7335","11206","11206","0","100","0","6","0","4.27 ","100","186","186","9","1","1","7335","7335","6111","18","6111","18","0","11206","0","0","0","100","100","100","11206","5077","0","100","5077","48850","100","7335","0","100","7335","1"
"0","0","0","0","0","0","0","0","0","170","100","100","13242","59582","0.2555 ","6","6","0","0","3456","5727","5727","0","0","0","6","0","2.40 ","192","170","170","0","0","0","3456","3456","3057","36","3057","36","0","5727","0","0","0","100","100","100","5727","2634","0","100","2634","34060","100","3456","0","100","3456","0"
"1","0","0","0","0","100","2","0","0","214","100","100","13179","59315","0.3533 ","6","6","0","2","13247","21220","21224","0","100","0","6","0","4.85 ","36","214","214","0","2","2","13248","13247","11237","30","11236","30","30","21224","1","4","0","99","99","100","21220","9957","3","99","9954","40570","99","13247","0","100","13247","1"
"0","0","0","0","0","0","0","0","0","77","100","100","13166","58937","0.0947 ","5","6","0","0","2269","3640","3638","0","0","-0","5","0","0.21 ","170","77","77","0","0","0","2269","2269","2040","3","2041","3","-50","3638","-1","-2","0","150","100","100","3640","1595","-1","160","1596","64690","100","2269","0","100","2269","0"
"0","0","0","0","0","0","0","1","0","30","96","0","13001","58497","0.0900 ","5","6","0","0","1948","3149","3149","0","0","0","5","0","0.00 ","126","31","31","1","0","0","1948","1948","1739","22","1739","22","0","3149","0","0","0","100","100","100","3149","1388","0","100","1388","63980","100","1948","0","100","1948","1"
"1","0","0","0","0","0","0","0","0","157","100","100","12694","57115","0.1709 ","5","5","0","0","3147","3875","3878","0","0","0","5","0","0.94 ","55","157","157","0","0","0","3148","3147","2113","6","2111","6","110","3878","2","3","0","99","99","100","3875","1759","1","99","1758","13810","99","3147","0","100","3147","1"
"0","0","0","0","0","0","0","0","0","176","100","100","12568","56563","0.1649 ","5","5","0","0","5449","7259","7259","0","0","0","5","0","0.70 ","178","176","176","0","0","0","5449","5449","4356","21","4356","21","0","7259","0","0","0","100","100","100","7259","2882","0","100","2882","47010","100","5449","0","99","5449","0"
"1","0","0","0","0","0","0","0","0","109","100","0","12554","56502","0.2867 ","5","6","0","0","7411","11309","11309","0","0","0","5","0","1.54 ","52","109","109","0","0","0","7412","7411","6144","7","6144","7","10","11309","0","0","0","100","100","100","11309","5158","0","100","5158","58380","99","7411","0","99","7411","0"
"0","0","0","0","0","0","0","0","0","194","100","100","12129","54589","0.5611 ","5","6","1","0","7614","11804","11804","0","0","0","5","1","1.23 ","141","194","194","0","0","0","7614","7614","6817","11","6817","11","0","11804","0","0","0","100","100","100","11804","4976","0","100","4976","62740","100","7614","0","99","7614","0"
"0","0","0","0","0","0","0","0","0","110","100","100","12055","54240","0.1877 ","5","5","0","0","2505","3509","3509","0","0","0","5","0","0.82 ","137","110","110","0","0","0","2505","2505","2086","9","2086","9","0","3509","0","0","0","100","100","100","3509","1414","0","100","1414","49400","100","2505","0","100","2505","0"
"0","0","0","0","0","100","1","1","1","93","98","90","12052","54241","0.2823 ","5","5","0","1","2408","3740","3740","0","100","0","5","0","2.51 ","48","94","94","1","1","1","2408","2408","1977","5","1977","5","0","3740","0","0","0","100","100","100","3740","1758","0","100","1758","23060","100","2408","0","100","2408","1"
"0","0","0","0","0","0","0","0","0","91","100","100","12024","54099","0.2720 ","5","5","0","0","4123","6271","6275","0","0","0","5","0","0.20 ","105","91","91","0","0","0","4123","4123","3396","0","3394","0","60","6275","2","4","0","99","99","0","6271","2879","2","99","2877","46280","100","4123","0","100","4123","1"
"0","0","0","0","0","0","0","268","5","225","45","50","12013","54066","0.2818 ","5","5","0","0","7015","8536","8537","0","0","0","5","0","1.58 ","131","242","242","17","0","0","7015","7015","4376","6","4375","6","10","8537","1","1","0","99","99","100","8536","4155","0","100","4155","37630","100","7015","0","100","7015","1"
"0","0","0","0","0","0","0","0","0","49","100","100","11956","53795","0.2685 ","5","5","0","0","1901","3085","3085","0","0","0","5","0","1.32 ","113","49","49","0","0","0","1901","1901","1716","9","1716","9","0","3085","0","0","0","100","100","100","3085","1360","0","100","1360","44530","100","1901","0","100","1901","0"
"0","0","0","0","0","0","0","0","0","35","100","100","11908","53580","0.3139 ","5","5","0","0","1904","2929","2929","0","0","0","5","0","2.97 ","86","35","35","0","0","0","1904","1904","1478","8","1478","8","0","2929","0","0","0","100","100","100","2929","1443","0","100","1443","53960","100","1904","0","100","1904","0"
"26","0","100","2","0","100","1","35","0","1707","97","100","11902","53565","13156","5","6","1","3","20596","29688","29687","0","100","0","5","1","2.86 ","17","1737","1737","30","3","3","20622","20596","16948","25","16948","25","120","29687","0","-1","0","100","100","100","29688","12714","-1","110","12715","37330","99","20596","0","100","20596","1"
"-1","0","0","0","0","0","0","0","0","225","100","100","11750","52882","15620","5","6","2","0","6030","9843","9843","0","0","-0","5","2","0.25 ","97","225","225","0","0","0","6029","6030","5609","5","5609","5","-20","9843","0","0","0","100","100","100","9843","4229","0","100","4229","47560","100","6030","0","99","6030","0"
"2","0","0","0","0","100","4","2","0","267","99","100","11750","52869","0.2413 ","5","5","0","4","4366","7146","7147","0","100","0","5","0","2.56 ","75","269","269","2","4","4","4368","4366","3861","19","3860","19","60","7147","1","1","0","99","99","100","7146","3267","0","100","3267","24240","99","4366","0","100","4366","1"
"6","0","0","0","0","0","0","3","0","586","99","100","11626","52310","0.3254 ","5","5","0","0","7053","10818","10827","0","0","0","5","0","3.24 ","84","589","589","3","0","0","7059","7053","5834","28","5829","28","170","10827","5","9","0","99","99","100","10818","4965","4","99","4961","39490","99","7053","0","100","7053","1"
"2","0","100","1","0","0","0","178","7","210","54","41","11552","51979","0.2409 ","5","5","0","1","3782","4204","4204","0","100","0","5","0","1.21 ","79","217","217","7","1","1","3784","3782","2368","3","2368","3","50","4204","0","0","0","100","100","100","4204","1833","0","100","1833","23","99","3782","0","100","3782","1"
"0","0","0","0","0","0","0","0","0","94","100","100","11514","51821","0.3629 ","5","5","0","0","6155","9789","9789","0","0","0","5","0","0.20 ","107","94","94","0","0","0","6155","6155","5113","6","5113","6","0","9789","0","0","0","100","100","100","9789","4670","0","100","4670","42660","100","6155","0","99","6155","0"
"0","0","0","0","0","0","0","0","0","89","100","100","11293","50811","0.1124 ","5","5","0","0","3538","5655","5655","0","0","0","5","0","2.32 ","99","89","89","0","0","0","3538","3538","2800","16","2800","16","0","5655","0","0","0","100","100","100","5655","2839","0","100","2839","53890","100","3538","0","100","3538","0"
"10","0","100","1","0","100","2","0","0","353","100","100","11291","50801","0.3103 ","5","5","0","3","8327","12910","12912","0","100","0","5","0","1.51 ","74","353","353","0","3","3","8337","8327","7082","25","7080","25","140","12912","2","2","0","99","99","100","12910","5805","0","100","5805","25840","99","8327","0","100","8327","1"
"5","0","0","0","0","0","0","0","0","132","100","100","11279","50764","0.1898 ","5","5","0","0","4069","6349","6350","0","0","0","5","0","0.86 ","87","132","132","0","0","0","4074","4069","3586","7","3585","7","140","6350","1","1","0","99","99","100","6349","2757","0","100","2757","53530","99","4069","0","100","4069","1"
"0","0","0","0","0","0","0","1","0","160","99","100","11244","50492","0.0838 ","5","5","0","0","2017","3186","3186","0","0","0","5","0","0.20 ","65","161","161","1","0","0","2017","2017","1734","5","1734","5","0","3186","0","0","0","100","100","100","3186","1447","0","100","1447","39020","100","2017","0","100","2017","1"
"0","0","0","0","0","0","0","0","0","20","100","100","11182","49926","0.0534 ","5","5","0","0","1298","1980","1980","0","0","0","5","0","0.00 ","65","20","20","0","0","0","1298","1298","1188","1","1188","1","0","1980","0","0","0","100","100","100","1980","791","0","100","791","49520","100","1298","0","100","1298","0"
"0","0","0","0","0","100","1","1","0","220","99","100","11102","49965","0.2909 ","5","5","0","1","4786","5826","5826","0","100","0","5","0","3.04 ","146","221","221","1","1","1","4786","4786","3406","18","3406","18","0","5826","0","0","0","100","100","100","5826","2402","0","100","2402","39250","100","4786","0","100","4786","1"
"1","0","0","0","0","0","0","203","1","165","44","87","10867","48911","0.4207 ","5","5","0","0","6984","10876","10876","0","0","0","5","0","0.22 ","132","174","174","9","0","0","6985","6984","5891","20","5891","20","10","10876","0","0","0","100","100","100","10876","4965","0","100","4965","29820","99","6984","0","100","6984","1"
"0","0","0","0","0","0","0","1","0","181","99","100","10783","48530","0.2502 ","5","5","0","0","6292","9626","9627","0","0","0","5","0","1.90 ","84","181","181","0","0","0","6292","6292","5746","9","5745","9","30","9627","1","1","0","99","99","100","9626","3872","0","100","3872","29320","100","6292","1","100","6291","1"
"0","0","0","0","0","0","0","0","0","46","100","100","10758","47879","0.0665 ","4","5","0","0","966","1548","1548","0","0","0","4","0","0.01 ","132","46","46","0","0","0","966","966","823","1","823","1","0","1548","0","0","0","100","100","100","1548","724","0","100","724","46950","100","966","0","100","966","0"
"1","0","0","0","0","100","2","4","0","224","98","100","10670","48024","0.4900 ","4","5","0","2","7426","11002","11","0","100","0","4","0","2.12 ","47","227","227","3","2","2","7427","7426","6004","12","6005","12","0","11","-1","-2","0","120","100","100","11002","4984","-1","120","4985","18400","99","7426","0","100","7426","1"
"0","0","0","0","0","0","0","0","0","99","100","0","10392","46746","0.3764 ","4","5","0","0","3031","4419","4419","0","0","0","4","0","0.01 ","64","99","99","0","0","0","3031","3031","2497","0","2497","0","0","4419","0","0","0","100","100","0","4419","1922","0","100","1922","43510","100","3031","0","100","3031","0"
"2","0","0","0","0","0","0","3","0","96","96","100","10370","46658","0.1918 ","4","5","0","0","4079","6393","6393","0","0","0","4","0","0.42 ","64","99","99","3","0","0","4081","4079","3614","6","3614","6","50","6393","0","0","0","100","100","100","6393","2773","0","100","2773","35420","99","4079","0","100","4079","1"
"0","0","0","0","0","100","1","27","0","168","86","100","10295","46332","0.1495 ","4","4","0","1","3342","2709","2709","0","100","0","4","0","3.43 ","56","170","170","2","1","1","3342","3342","1497","7","1497","7","0","2709","0","0","0","100","100","100","2709","1205","0","100","1205","29060","100","3342","0","100","3342","1"
"1","0","0","0","0","0","0","0","0","221","100","100","10239","46084","0.2550 ","4","5","0","0","8115","12212","12217","0","0","0","4","0","2.78 ","58","221","221","0","0","0","8116","8115","6859","8","6854","8","50","12217","5","5","0","99","99","100","12212","5350","0","100","5350","33150","99","8115","0","100","8115","1"
"1","0","0","0","0","100","1","0","0","215","100","100","9706","43682","0.5058 ","4","5","1","1","2957","3832","3833","0","100","0","4","1","0.11 ","16","215","215","0","1","1","2958","2957","2307","2","2306","2","60","3833","1","1","0","99","99","100","3832","1524","0","100","1524","8850","99","2957","0","100","2957","1"
"0","0","0","0","0","0","0","0","0","173","100","100","9635","43366","0.3451 ","4","4","0","0","4121","6259","6259","0","0","0","4","0","1.52 ","190","173","173","0","0","0","4121","4121","3837","18","3837","18","0","6259","0","0","0","100","100","100","6259","2404","0","100","2404","45960","100","4121","0","100","4121","0"
"0","0","0","0","0","0","0","0","0","145","100","100","9549","42977","0.2245 ","4","4","0","0","5518","8837","8837","0","0","0","4","0","4.61 ","100","145","145","0","0","0","5518","5518","4662","31","4662","31","0","8837","0","0","0","100","100","100","8837","4144","0","100","4144","37390","100","5518","0","99","5518","0"
"0","0","0","0","0","0","0","0","0","124","100","100","9476","42636","17605","4","6","2","0","727","1153","1153","0","0","0","4","2","0.62 ","153","124","124","0","0","0","727","727","635","1","635","1","0","1153","0","0","0","100","100","100","1153","517","0","100","517","62170","100","727","0","100","727","0"
"10","0","0","0","0","0","0","0","0","199","100","100","9459","42571","0.2894 ","4","4","0","0","5185","7776","7780","0","0","0","4","0","4.00 ","61","199","199","0","0","0","5195","5185","4223","30","4220","30","240","7780","3","4","0","99","99","100","7776","3527","1","99","3526","25350","99","5185","0","100","5185","1"
"0","0","0","0","0","0","0","0","0","139","100","100","9417","42382","0.1297 ","4","4","0","0","3232","4752","4752","0","0","0","4","0","0.88 ","104","139","139","0","0","0","3232","3232","2839","6","2839","6","0","4752","0","0","0","100","100","100","4752","1907","0","100","1907","53730","100","3232","0","100","3232","0"
"0","0","0","0","0","0","0","41","0","141","77","100","9403","42285","0.2739 ","4","4","0","0","2794","4512","4512","0","0","0","4","0","0.25 ","130","142","142","1","0","0","2794","2794","2410","3","2410","3","0","4512","0","0","0","100","100","100","4512","2099","0","100","2099","63840","100","2794","0","100","2794","1"
"0","0","0","0","0","0","0","91","0","404","81","100","9332","42001","0.2157 ","4","4","0","0","6628","9586","9586","0","0","0","4","0","1.21 ","91","495","495","91","0","0","6628","6628","5638","18","5638","18","0","9586","0","0","0","100","100","100","9586","3930","0","100","3930","31170","100","6628","0","100","6628","1"
"0","0","0","0","0","0","0","0","0","252","100","100","9218","41474","0.1401 ","4","4","0","0","4960","7467","7468","0","0","0","4","0","1.30 ","142","252","252","0","0","0","4960","4960","4528","11","4528","11","10","7468","0","1","0","100","99","100","7467","2929","1","99","2928","51460","100","4960","0","100","4960","1"
"0","0","0","0","0","0","0","0","0","20","100","0","9154","41200","0.1442 ","4","4","0","0","316","401","401","0","0","0","4","0","0.43 ","50","20","20","0","0","0","316","316","262","1","262","1","0","401","0","0","0","100","100","100","401","138","0","100","138","65410","100","316","0","100","316","0"
"9","0","0","0","0","100","1","2","0","130","98","100","9046","40701","0.1355 ","4","4","0","1","4061","6385","6398","0","100","0","4","0","0.39 ","80","132","132","2","1","1","4070","4061","3522","9","3515","9","420","6398","7","13","0","99","99","100","6385","2867","6","99","2861","37340","99","4061","0","100","4061","1"
"1","0","0","0","0","0","0","1","0","262","99","100","9039","40684","0.2866 ","4","4","0","0","3299","5093","5093","0","0","0","4","0","0.24 ","76","263","263","1","0","0","3300","3299","2905","8","2905","8","30","5093","0","0","0","100","100","100","5093","2180","0","100","2180","21710","99","3299","0","100","3299","1"
"0","0","0","0","0","0","0","0","0","253","100","100","9030","40642","0.2811 ","4","4","0","0","6614","9872","9873","0","0","0","4","0","1.14 ","140","253","253","0","0","0","6614","6614","6162","10","6162","10","10","9873","0","1","0","100","99","100","9872","3701","1","99","3700","40200","100","6614","0","100","6614","1"
"1","0","0","0","0","100","1","37","0","87","70","100","9006","40522","0.2615 ","4","4","0","1","6113","6239","6241","0","100","0","4","0","0.11 ","54","88","88","1","1","1","6114","6113","3452","10","3451","10","50","6241","1","2","0","99","99","100","6239","2779","1","99","2778","29240","99","6113","0","100","6113","1"
"0","0","0","0","0","100","3","0","0","97","100","100","8993","40464","0.1341 ","4","4","0","3","3575","5414","5416","0","100","0","4","0","2.29 ","51","97","97","0","3","3","3575","3575","2960","9","2959","9","40","5416","1","2","0","99","99","100","5414","2447","1","99","2446","47140","100","3575","0","100","3575","1"
"7","0","0","0","0","0","0","1","0","183","99","100","8965","40350","0.2777 ","4","4","0","0","4598","6422","6427","0","0","0","4","0","1.41 ","61","184","184","1","0","0","4605","4598","3704","11","3701","11","230","6427","3","5","0","99","99","100","6422","2712","2","99","2710","45980","99","4598","0","100","4598","1"
"1","0","0","0","0","0","0","0","0","79","100","100","8956","40288","0.1150 ","4","4","0","0","4736","7540","7541","0","0","0","4","0","0.63 ","69","79","79","0","0","0","4737","4736","4115","3","4115","3","30","7541","0","1","0","100","99","100","7540","3423","1","99","3422","61980","99","4736","0","100","4736","1"
"2","0","0","0","0","0","0","0","0","72","100","100","8939","40234","0.1565 ","4","4","0","0","4335","6240","6240","0","0","0","4","0","1.14 ","52","72","72","0","0","0","4337","4335","3449","3","3449","3","70","6240","0","0","0","100","100","100","6240","2788","0","100","2788","47720","99","4335","1","100","4334","1"
"1","0","100","1","0","0","0","0","0","115","100","100","8759","39409","0.1420 ","4","4","0","1","3256","5107","5107","0","100","0","4","0","2.51 ","39","115","115","0","1","1","3257","3256","2706","7","2706","7","30","5107","0","0","0","100","100","100","5107","2394","0","100","2394","38660","99","3256","0","0","3256","0"
"0","0","0","0","0","0","0","0","0","55","100","100","8727","39269","0.1746 ","4","4","0","0","1397","2014","2014","0","0","0","4","0","0.43 ","45","55","55","0","0","0","1397","1397","1080","3","1080","3","0","2014","0","0","0","100","100","100","2014","931","0","100","931","36140","100","1397","0","100","1397","0"
"0","0","0","0","0","0","0","0","0","61","100","100","8676","38695","0.0855 ","4","4","0","0","831","1158","1158","0","0","0","4","0","1.99 ","52","61","61","0","0","0","831","831","599","1","599","1","0","1158","0","0","0","100","100","100","1158","558","0","100","558","20470","100","831","0","100","831","0"
"1","0","0","0","0","0","0","1","0","124","99","100","8662","38986","0.1266 ","4","4","0","0","4663","6870","6870","0","0","0","4","0","1.36 ","111","125","125","1","0","0","4664","4663","4250","5","4250","5","20","6870","0","0","0","100","100","100","6870","2615","0","100","2615","60250","99","4663","0","100","4663","1"
"1","0","0","0","0","0","0","3","0","292","98","100","8645","38911","0.1751 ","4","4","0","0","7096","11734","11735","0","0","0","4","0","0.48 ","93","295","295","3","0","0","7097","7096","6543","23","6543","22","20","11735","0","1","1","100","99","95","11734","5169","0","100","5169","37840","99","7096","0","100","7096","1"
"0","0","0","0","0","100","2","1","0","129","99","100","8613","38766","0.1239 ","4","4","0","2","3616","5445","5445","0","100","0","4","0","1.80 ","123","130","130","1","2","2","3616","3616","3035","5","3035","5","0","5445","0","0","0","100","100","100","5445","2405","0","100","2405","31970","100","3616","0","100","3616","1"
"5","0","100","1","0","100","1","2","0","275","99","100","8540","38437","0.2375 ","4","4","0","2","8655","9126","9130","0","100","0","4","0","2.40 ","23","277","277","2","2","2","8660","8655","5087","12","5083","12","100","9130","4","4","0","99","99","100","9126","4031","0","100","4031","24390","99","8655","0","100","8655","1"
"3","0","0","0","0","0","0","4","0","584","99","100","8512","38310","0.3790 ","4","4","0","0","2806","3839","3839","0","0","0","4","0","0.22 ","117","588","588","4","0","0","2809","2806","2321","6","2321","6","140","3839","0","0","0","100","100","100","3839","1512","0","100","1512","39960","99","2806","1","100","2805","1"
"5","0","0","0","0","0","0","0","0","118","100","100","8431","36414","0.0358 ","3","3","0","0","2313","2753","2753","0","0","0","3","0","0.31 ","91","118","118","0","0","0","2318","2313","1506","6","1506","6","220","2753","0","0","0","100","100","100","2753","1241","0","100","1241","62380","99","2313","0","100","2313","0"
"0","0","0","0","0","0","0","0","0","80","100","100","8402","37751","0.0702 ","4","4","0","0","2526","4129","4129","0","0","0","4","0","0.98 ","104","80","80","0","0","0","2526","2526","2201","5","2201","5","0","4129","0","0","0","100","100","100","4129","1923","0","100","1923","54610","100","2526","0","100","2526","0"
"6","0","0","0","0","100","1","0","0","127","100","100","8337","37514","0.1290 ","3","4","0","1","3358","4421","4423","0","100","0","3","0","1.77 ","50","127","127","0","1","1","3364","3358","2343","8","2343","8","220","4423","0","2","0","100","99","100","4421","2072","2","99","2070","32420","99","3358","0","100","3358","1"
"0","0","0","0","0","0","0","0","0","85","100","0","8282","37138","0.1508 ","3","4","0","0","3248","5273","5273","0","0","0","3","0","0.32 ","99","85","85","0","0","0","3248","3248","2925","3","2925","3","0","5273","0","0","0","100","100","100","5273","2345","0","100","2345","52240","100","3248","0","100","3248","0"
